,Projections,gsis_id,stats_id,injury_start_date,fantasy_data_id,swish_id,pandascore_id,injury_body_part,birth_city,first_name,age,last_name,active,team,yahoo_id,depth_chart_position,status,sportradar_id,injury_notes,player_id,fantasy_positions,rotoworld_id,search_rank,oddsjam_id,rotowire_id,full_name,position,espn_id,depth_chart_order
3773,0.0,00-0033562,728168.0,,19008.0,728168.0,,,,Ryan,27.0,Switzer,True,,30246.0,,Active,6259f62d-e16f-4369-a3be-ca02f79f3026,,4162,['WR'],12288.0,9999999.0,,11879.0,Ryan Switzer,WR,3039725.0,
3774,0.0,00-0034274,729559.0,,19994.0,729559.0,,,,Parry,29.0,Nickerson,True,,31149.0,,Active,2177026c-2b34-4b88-bc88-50d7c9962064,,5091,['DB'],,9999999.0,2F053482F7C3,12958.0,Parry Nickerson,CB,3041098.0,
3775,111.0,,,,,1171870.0,,,,Tyler,22.0,Hudson,True,,,,Active,125675f0-e84f-11ed-a3d8-8d06b191e5cf,,11148,['WR'],,9999999.0,,16902.0,Tyler Hudson,WR,,
3776,0.0, 00-0035656,,,20934.0,831799.0,,Calf,,Khalen,28.0,Saunders,True,NO,31916.0,RDT,Active,757c55e1-2f3a-41d2-a211-16bf577a1586,,6177,['DL'],,9999999.0,FAAA5E8DCB59,13746.0,Khalen Saunders,DT,3121634.0,1.0
3777,0.0,,,,,1066791.0,,,,Myron,23.0,Tagovailoa-Amosa,True,,,,Inactive,c3d0ac20-d3a5-11ec-96a0-c3471a31202c,,8338,['DL'],,9999999.0,,16098.0,Myron Tagovailoa-Amosa,DL,,
3778,0.0,,,,21751.0,924130.0,,,,Aaron,24.0,Fuller,True,,33267.0,,Active,df2caa7b-29f4-4391-8ce0-b1b711196379,,6967,['WR'],,299.0,,14638.0,Aaron Fuller,WR,4039000.0,
3779,0.0,00-0033742,728022.0,,19579.0,,,,,Tyrone,27.0,Swoopes,True,,30763.0,,Active,2aa9cc15-bd17-4e53-bfcd-17a2fb1a2170,,4678,['TE'],,9999999.0,,12049.0,Tyrone Swoopes,TE,3046705.0,
3780,0.0,,,,,1122107.0,,,,Thomas,24.0,Greaney,True,,,,Active,b674e8f0-ec74-11ed-bbfd-0bec0ed0986d,,11351,['TE'],,471.0,,17029.0,Thomas Greaney,TE,,
3781,0.0,,,,,1123628.0,,,,Tim,23.0,DeMorat,True,,,,Active,db7acc50-e8eb-11ed-b137-31f8fbe5b041,,11163,['QB'],,403.0,,17053.0,Tim DeMorat,QB,,
3782,89.0, 00-0035550,,,21550.0,,,,,Sterling,25.0,Sheffield,True,,32558.0,,Active,fbf333a7-12c2-44da-8705-994abaadd67a,,6670,['LB'],,9999999.0,,13543.0,Sterling Sheffield,OLB,3912679.0,
3783,0.0,,,,,976407.0,,,,Markquese,25.0,Bell,True,DAL,,SS,Active,546a44e0-d314-11ec-8b77-45b1765fd110,,8399,"['DB', 'LB']",,570.0,F359D4DCE54F,16142.0,Markquese Bell,DB,,2.0
3784,0.0,,557899.0,,16734.0,,,,,Kevin,28.0,Smith,False,,28118.0,,Inactive,2092561a-fc19-4c9a-9695-2f5a537717be,,2295,['WR'],,9999999.0,,10167.0,Kevin Smith,WR,17257.0,
3785,0.0,,794256.0,,16382.0,,,,,Dustin,30.0,Vaughan,False,,28142.0,,Inactive,5758c325-819c-4f83-9ad2-b0376348884f,,2075,['QB'],,9999999.0,,9678.0,Dustin Vaughan,QB,17337.0,
3786,0.0,,598681.0,,18182.0,,,,,Curt,25.0,Maggitt,False,,29603.0,,Inactive,420f3d44-d5c5-45c1-9a44-becd8223b986,,3419,['LB'],,9999999.0,,11123.0,Curt Maggitt,OLB,2577719.0,
3787,24.9,,,,11455.0,,,,,Greg,32.0,Hardy,False,,24151.0,,Inactive,c9caab59-19b9-49f0-b46d-571b28bd1a4a,,612,['DL'],5187.0,9999999.0,,6573.0,Greg Hardy,DE,13377.0,
3788,0.0,00-0033308,750097.0,,19319.0,750097.0,,,,Matt,29.0,Breida,True,,30552.0,,Active,6249d2c0-75dc-4586-943b-1c103a9eb419,,4455,['RB'],12678.0,583.0,08A4CBA3A128,12289.0,Matt Breida,RB,3049916.0,
3789,0.0,00-0028411,399529.0,,16728.0,,,,,Dontrelle,32.0,Inman,True,,25120.0,,Active,61194d09-1caf-4bd6-9ff2-a6b1601a1839,,2291,['WR'],6840.0,212.0,,7659.0,Dontrelle Inman,WR,14269.0,
3790,0.0,00-0034743,,,19842.0,835801.0,,,,Rashaan,28.0,Evans,True,,30992.0,,Active,0813c5eb-608c-4a6d-8bfb-ed3538767e90,,4978,['LB'],13126.0,9999999.0,1CA1316A6D5A,12879.0,Rashaan Evans,LB,3126349.0,
3791,189.0,,,,18219.0,,,,,Gerald,25.0,Dixon,False,,29641.0,,Inactive,1df61ee2-cdd9-42a5-a1b2-4dff77ba4201,,3455,['DL'],,9999999.0,,11637.0,Gerald Dixon,DT,,
3792,0.0,00-0033523,,,18875.0,750828.0,,,,Jonathan,29.0,Allen,True,WAS,30130.0,RDT,Active,5ba11bd2-e764-4dea-98e1-dad01a21cdd3,,4032,['DL'],12185.0,439.0,CCFC0C3154AE,11900.0,Jonathan Allen,DT,3054840.0,1.0
3793,70.0,,,,17161.0,,,,,Danny,31.0,Mason,True,,28369.0,,Active,9ba676fd-4a53-4b38-8308-ddaf49d8f566,,2693,['LB'],,9999999.0,,10050.0,Danny Mason,OLB,2981913.0,
3794,0.0,,,,,1183043.0,,Foot,,Patrick,22.0,McMorris,True,MIA,,DB,Inactive,5137b06d-af47-47d7-8c1b-968fd511ea29,,11797,['DB'],,9999999.0,7783663F9C07,18001.0,Patrick McMorris,DB,,
3795,0.0,,,,,1111449.0,,Undisclosed,,Kedrick,23.0,Whitehead,True,,,,Active,51ba29f0-f333-11ed-9495-1f162b4e68d3,,11459,['DB'],,9999999.0,,17622.0,Kedrick Whitehead,DB,,
3796,0.0,,246344.0,,6902.0,,,,,Josh,38.0,Scobee,False,,6896.0,,Inactive,ed29fd68-0d5d-4636-8010-31436a78c9c6,,275,['K'],2842.0,761.0,,3924.0,Josh Scobee,K,5662.0,
3797,0.0,00-0030455,543761.0,,15188.0,543761.0,,,,Star,32.0,Lotulelei,True,BUF,26637.0,,Active,2d19098b-f154-4b28-976d-79182af014df,,1548,['DL'],8431.0,9999999.0,,8668.0,Star Lotulelei,DT,15802.0,
3798,42.0,,,,,1122049.0,,,,Alama,24.0,Uluave,True,,,,Active,1b6de600-f015-11ed-8b14-4b949a7ee412,,11368,['OL'],,9999999.0,4ACEF6FBE9C3,,Alama Uluave,OL,,
3799,0.0,00-0032437,,,18124.0,691101.0,,,,Kamu,30.0,Grugier-Hill,True,MIN,29442.0,LILB,Active,bcbbd7af-5a61-41f2-bae6-1e034755e7ef,,3363,['LB'],,9999999.0,51DCC08F9FCF,11233.0,Kamu Grugier-Hill,LB,3050851.0,2.0
3800,131.0,,,,,973973.0,,,,Thomas,23.0,Fletcher,True,,,,Active,3ed3f6b8-324f-4fce-ae91-b8a2836f6eff,,7781,['LS'],,9999999.0,,15627.0,Thomas Fletcher,LS,,
3801,0.0, 00-0035681,,,20748.0,867995.0,,Shoulder,,Mike,28.0,Edwards,True,BUF,31931.0,,Active,b2da84c5-e51c-47d8-bccc-888f8caaa8ad,,5959,['DB'],,9999999.0,00071ACF8666,13789.0,Mike Edwards,DB,3155647.0,
3802,0.0,00-0028129,,,12707.0,338386.0,,,,Jason,36.0,Kelce,True,,24978.0,,Active,1d02b5a6-fe2e-4131-a9ab-6ed3558f4026,,787,['OL'],6695.0,9999999.0,F9349E3FCC26,7585.0,Jason Kelce,C,14124.0,
3803,11.0,,,,,1066286.0,,,,BJ,24.0,Baylor,True,,,,Active,81b98a40-ca69-11ec-a83a-8732d3d5a7e3,,8240,['RB'],,433.0,,15816.0,BJ Baylor,RB,,
3804,0.0,00-0030757,652847.0,,16486.0,652847.0,,,,Mike,33.0,Pennel,True,KC,28085.0,LDT,Active,8b9bc551-66bb-4948-849f-c0471caaeb19,,2143,['DL'],,9999999.0,6C2367F28691,9661.0,Mike Pennel,DT,17230.0,2.0
3805,0.0, 00-0035613,,,21407.0,880705.0,,,,Matt,27.0,Kaskey,True,,32175.0,,Active,943a818d-074a-4243-9d54-f91ada96923b,,6424,"['OL', 'OT']",,9999999.0,074A24960AC3,14051.0,Matt Kaskey,OT,3912487.0,
3806,272.2,00-0033226,,,19144.0,,,,,JT,28.0,Jones,False,,30455.0,,Active,d6d18868-c912-4af0-961f-e529d8fc8e45,,4296,['LB'],,9999999.0,,12650.0,JT Jones,OLB,2978065.0,
3807,0.0,,,,,1110681.0,,,,Justin,25.0,Fields,True,PIT,,QB,Active,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,,7591,['QB'],,195.0,F0908F414B50,15416.0,Justin Fields,QB,,2.0
3808,0.0,,,,,946004.0,,,,Samson,,Nacua,True,,,,Active,740bcc30-d399-11ec-96a0-c3471a31202c,,8824,['WR'],,412.0,7.77168E+11,16485.0,Samson Nacua,WR,,
3809,0.0,,,,1141.0,,,,,Manny,36.0,Lawson,False,,7771.0,,Inactive,d776dd93-2e9a-4009-95d8-81bf89f89085,,39,['LB'],3692.0,9999999.0,,4904.0,Manny Lawson,LB,9608.0,
3810,0.0,00-0030011,,,15424.0,592283.0,,,,Jordan,34.0,Devey,True,,27260.0,,Active,6a8a9040-0b42-40c0-a827-94e4150add24,,1658,['OL'],,9999999.0,,9506.0,Jordan Devey,OL,16385.0,
3811,0.0,00-0034402,740260.0,,19978.0,740260.0,,Undisclosed,,Duke,26.0,Ejiofor,True,ATL,31146.0,,Active,43aeb127-28e7-4fac-a611-39c38f3f7628,,5088,['LB'],,9999999.0,,12933.0,Duke Ejiofor,LB,3039783.0,
3812,8.0,00-0029061,472978.0,,14037.0,472978.0,,,,Julian,32.0,Stanford,True,,26093.0,,Active,05640572-1b4d-40d5-b584-d79bdd7d5c5f,,1120,['LB'],,9999999.0,,8437.0,Julian Stanford,LB,15373.0,
3813,0.0,,,,,1061789.0,,,,Devonnsha,25.0,Maxwell,True,,,,Active,8e098ef0-ea14-11ed-8483-d5fc9d55db67,,11236,['DL'],,9999999.0,D2EF8BBB1B71,17288.0,Devonnsha Maxwell,DL,,
3814,0.0, 00-0035109,830938.0,,21481.0,,,,,Cole,26.0,Herdman,True,,32313.0,,Active,e9620a37-f9cf-4081-ab2a-75d16af640b7,,6460,['TE'],,9999999.0,,14119.0,Cole Herdman,TE,3116195.0,
3815,0.0,,,,19796.0,,,,,Ozzie,,Newsome,True,,,,Inactive,,,4900,,9498.0,9999999.0,,,Ozzie Newsome,,,
3816,0.0,00-0034703,1116613.0,,20634.0,,,,,Tim,27.0,Wilson,True,,31718.0,,Active,97c06a6b-a83c-4bec-9891-ad356761964c,,5714,['WR'],,9999999.0,,13335.0,Tim Wilson,WR,4339828.0,
3817,0.0,,,,,1131687.0,,Undisclosed,,Jaxon,24.0,Janke,True,,,,Inactive,e5405270-07ce-11ef-9177-99ffddd65e1b,,12173,['WR'],,499.0,ECB213BB177E,18116.0,Jaxon Janke,WR,,
3818,19.0,00-0034317,746244.0,,20071.0,746244.0,,,,Keith,29.0,Kirkwood,True,BAL,31517.0,,Active,430446f6-a74c-496b-8f49-4464e7d8149d,,5134,['WR'],,699.0,E634791B1D0C,13019.0,Keith Kirkwood,WR,3046401.0,
3819,27.0,,,,,1172817.0,,,,D.J.,24.0,Miller,True,,,,Active,56c6f020-0a59-11ef-90dd-ef770e313af6,,12257,['DB'],,9999999.0,6640E744D377,18228.0,D.J. Miller,CB,,
3820,25.0,,,,,1142638.0,,,,Dee,26.0,Alford,True,ATL,,NB,Active,8584c710-7259-11ec-80bb-7f28873a7ba2,,8104,['DB'],,9999999.0,A1209FD6BA0B,15839.0,Dee Alford,DB,,1.0
3821,0.0, 00-0035637,,,21001.0,875395.0,,,,Rock,28.0,Ya-Sin,True,SF,31866.0,LCB,Active,bbeb74ae-87d4-417d-ba57-670391baf8ca,,6128,['DB'],,9999999.0,2356831F3155,13474.0,Rock Ya-Sin,CB,3910229.0,2.0
3822,0.0,00-0032963,691349.0,,18211.0,,,,,Cayleb,28.0,Jones,True,,29679.0,,Active,78fcf400-c989-4dad-88ca-77cb4f0e0730,,3447,['WR'],11601.0,9999999.0,,11015.0,Cayleb Jones,WR,2971719.0,
3823,80.0,,,,,,,,,Player,,Invalid,False,,,,Inactive,,,8304,['LB'],,,,,Player Invalid,LB,,
3824,164.9,,,,,1161747.0,,,,Cade,23.0,York,True,WAS,,K,Active,ddb98961-3c13-4f6b-9e9f-3bea91a080e8,,8258,['K'],,397.0,1A752B625853,16227.0,Cade York,K,,1.0
3825,0.0,00-0031544,650914.0,,16765.0,650914.0,,,,Amari,30.0,Cooper,True,CLE,28392.0,LWR,Active,00f88be8-45f9-4237-b2b8-3271ec790d07,,2309,['WR'],10310.0,55.0,5919E57B859E,10055.0,Amari Cooper,WR,2976499.0,1.0
3826,0.0,00-0027723,323244.0,,12450.0,323244.0,,Achilles,,Al,37.0,Woods,True,,24098.0,,Active,7011a0e7-f402-4bc0-bba3-b31d3613e47f,Surgery,754,['DL'],5903.0,9999999.0,72C1315F9DD3,6714.0,Al Woods,DT,13493.0,
3827,0.0,,,,18625.0,,,,,Demetris,26.0,Anderson,False,,29929.0,,Inactive,d11d153b-0920-4218-b3ef-e59aeacd7eb9,,3809,['DL'],,9999999.0,,11436.0,Demetris Anderson,NT,,
3828,0.0,00-0034429,,,20042.0,1115235.0,,,,Jordan,27.0,Mailata,True,PHI,31203.0,OL,Active,4c01d331-f294-4836-bbfc-3369829d66c8,,5362,"['OL', 'OT']",,9999999.0,BED8FEF30DB1,13009.0,Jordan Mailata,T,4334215.0,
3829,0.0,,,,,1171910.0,,,,Micheal,23.0,Mason,True,,,,Active,5ea3e770-0505-11ef-9768-bfac9723fb27,,11868,['DL'],,9999999.0,6838FC19241A,18352.0,Micheal Mason,DL,,
3830,0.0,,,,,1385269.0,,,,Bump,22.0,Cooper,True,BAL,,,Active,3ef47770-09a4-11ef-a906-496bfb9579df,,12243,['DB'],,9999999.0,CDDF38F468C3,,Bump Cooper,CB,,
3831,0.0,,,,,914308.0,,,,Jake,26.0,Funk,True,,,,Active,8da63045-f139-4422-9bd7-efe46c7fcf13,,7771,['RB'],,466.0,87829F1C6702,15285.0,Jake Funk,RB,,
3832,0.0,,650929.0,,18158.0,,,,,Keith,27.0,Marshall,True,,29476.0,,Active,1e513f93-11e3-4328-bfbe-df688fdfe184,,3397,['RB'],11309.0,9999999.0,,10993.0,Keith Marshall,RB,2971062.0,
3833,0.0,00-0030017,,,15430.0,,,,,Will,32.0,Pericak,True,,27266.0,,Active,f1fdbd9f-484f-441d-9f50-35e972a50300,,1659,"['DL', 'OL']",,9999999.0,,9583.0,Will Pericak,G,16412.0,
3834,0.0,,691014.0,,19487.0,,,,,Michael,28.0,Rector,True,,30773.0,,Active,8e8f0a5c-2e26-4638-a303-6809eb738795,,4599,['WR'],,9999999.0,,11870.0,Michael Rector,WR,2978279.0,
3835,0.0,,651289.0,,19266.0,,,,,Wes,28.0,Lunt,True,,30436.0,,Active,fafe3f73-1208-409e-a7ff-e4c1c4e8cb80,,4406,['QB'],,9999999.0,,,Wes Lunt,QB,2977737.0,
3836,0.0,,,,,976249.0,,,,Alec,26.0,Lindstrom,True,,,,Active,329568c0-d311-11ec-8b77-45b1765fd110,,8802,,,9999999.0,FBCD0B24F5C6,16083.0,Alec Lindstrom,C,,
3837,0.0,00-0032058,696080.0,,16834.0,696080.0,,,,Tevin,29.0,Coleman,True,,28461.0,,Active,5827b78b-5150-4ba9-bc46-902428e99a31,,2378,['RB'],10359.0,9999999.0,,10081.0,Tevin Coleman,RB,2979477.0,
3838,0.0,,,,18475.0,,,,,Jarell,28.0,Broxton,True,,29750.0,,Active,e676d16f-a13f-4ad8-918c-5c5e61874d5d,,3675,['OL'],,9999999.0,,11303.0,Jarell Broxton,G,3124819.0,
3839,0.0,,,,,,,,,Hayden,24.0,Gillum,True,,,,Active,f669d5d0-071a-11ef-8718-d9c117b75d67,,12043,['OL'],,9999999.0,,,Hayden Gillum,OL,,
3840,0.0,00-0033700,741772.0,,19563.0,,,,,Nigel,27.0,Harris,True,,30424.0,,Active,57b80476-cfca-4d31-a7c3-cf84ea3261b0,,4664,['LB'],,1277.0,,12355.0,Nigel Harris,ILB,3051368.0,
3841,0.0,,,,18757.0,,,,,Jordan,25.0,Walsh,False,,30055.0,RT,Inactive,,,3928,['OL'],,9999999.0,,11629.0,Jordan Walsh,OT,,3.0
3842,0.0,,,,,974232.0,,,,Marquis,24.0,Waters,True,,,,Active,b8888e20-ebad-11ed-992c-af00d19c5e94,,11313,['DB'],,9999999.0,,16812.0,Marquis Waters,DB,,
3843,0.0,,,,,924388.0,,,,Caesar,,Dancy-Williams,True,,,,Active,64787c90-d205-11ec-b0a8-852f1c9bfae2,,8740,['DB'],,9999999.0,,,Caesar Dancy-Williams,CB,,
3844,310.5,00-0034124,,,20344.0,,,,,Chris,26.0,Schleuger,True,,31419.0,,Inactive,5535abc8-e8c0-48bc-b233-3aacccde7eaf,,5469,['OL'],,9999999.0,,,Chris Schleuger,G,3908989.0,
3845,0.0,00-0034844,883302.0,,19766.0,883302.0,,,,Saquon,27.0,Barkley,True,PHI,30972.0,RB,Active,9811b753-347c-467a-b3cb-85937e71e2b9,,4866,['RB'],13048.0,12.0,08F1CFA81F52,12507.0,Saquon Barkley,RB,3929630.0,1.0
3846,0.0,,,,17786.0,,,,,Duplicate,26.0,Player,False,,29130.0,,Inactive,64395a40-7417-4a93-ba0e-63c286bca656,,4945,['OL'],,9999999.0,,10299.0,Duplicate Player,G,,
3847,0.0,,447300.0,,14898.0,,,,,Arthur,30.0,Brown,False,,26679.0,,Inactive,4c10cfa2-be27-401b-976b-881e267c7545,,1376,['LB'],8441.0,9999999.0,,8710.0,Arthur Brown,LB,15828.0,
3848,0.0, 00-0034969,,,21022.0,821861.0,,,,Ben,27.0,Banogu,True,,31881.0,,Active,8b1f53bc-d0c1-4fbb-8d7e-3ab7188132a3,,5971,"['DL', 'LB']",,9999999.0,,13761.0,Ben Banogu,DE,3124970.0,
3849,0.0,,,,,920057.0,,,,Justin,25.0,Rigg,True,,,,Active,2d121820-d2ef-11ec-96a0-c3471a31202c,,8778,['TE'],,522.0,,16520.0,Justin Rigg,TE,,
3850,0.0,00-0030472,508876.0,,15100.0,,,,,Jordan,31.0,Reed,True,,26708.0,,Injured Reserve,c3bf8d3e-3b2e-4f9e-ad74-c0a684035f17,,1500,['TE'],8412.0,373.0,,8615.0,Jordan Reed,TE,15860.0,
3851,0.0,00-0033405,751845.0,,19254.0,751845.0,,,,Torry,27.0,McTyer,True,,30646.0,,Active,46e11bbc-8d8a-4b32-96a0-d059472b8fc6,,4395,['DB'],,9999999.0,,12040.0,Torry McTyer,CB,3058965.0,
3852,0.0,,,,16600.0,,,,,Keith,28.0,Lewis,False,,28039.0,,Inactive,f6479d40-7c0d-4100-930d-6c53c3e0b83b,,2218,['DB'],,9999999.0,,10017.0,Keith Lewis,CB,17199.0,
3853,230.0,,,,,921267.0,,Leg,,D'Ante,26.0,Smith,True,CIN,,OL,Inactive,43c8c11d-0e5b-4392-bbfd-32cc2dc15cf4,,7705,['OT'],,9999999.0,BC238508EF6C,15440.0,D'Ante Smith,G,,
3854,0.0,,,,,1131009.0,,,,Tyson,24.0,Campbell,True,JAX,,RCB,Active,a887ad59-0e4b-4a9a-a7e4-cfd9f42fe7fb,,7667,['DB'],,615.0,AEB532B9AE50,15359.0,Tyson Campbell,CB,,1.0
3855,0.0,,,,,1062828.0,,Undisclosed,,Dylan,24.0,Deatherage,True,,,,Inactive,b5e01150-f32a-11ed-97d1-5b2d1ba2ed31,,11451,['OT'],,9999999.0,,17577.0,Dylan Deatherage,T,,
3856,0.0,,559944.0,,17390.0,,,,,Taylor,,Sloat,False,,,,Inactive,0be6aa8c-8684-4fb8-8ba8-46019cf23a14,,2921,['TE'],,9999999.0,,,Taylor Sloat,TE,,
3857,0.0,,,,,1067140.0,,,,Kevin,24.0,Marks,True,,,,Active,31f5e3a0-ca2d-11ec-85ef-0dc0f14c8af3,,8424,['RB'],,9999999.0,,16316.0,Kevin Marks,RB,,
3858,0.0,,,,18472.0,,,,,David,25.0,Richards,False,,29658.0,,Inactive,,,3672,['WR'],,9999999.0,,11281.0,David Richards,WR,2576762.0,
3859,0.0,00-0025424,,,7243.0,225448.0,,,,Eric,37.0,Weddle,True,LAR,8291.0,,Inactive,26138e8b-b776-492a-9684-b1c07e51b25c,,290,['DB'],4223.0,9999999.0,,5370.0,Eric Weddle,FS,10481.0,
3860,0.0,,,,,1061999.0,,,,Kennedy,24.0,Brooks,True,,,,Active,51b7cde0-ce18-11ec-bebb-4fec1e38b0e5,,8152,['RB'],,9999999.0,,15978.0,Kennedy Brooks,RB,,
3861,0.0,,,,,919949.0,,Shoulder - AC Joint,,Tyarise,24.0,Stevenson,True,,,,Active,7b7f7b60-c958-11ec-b1d2-d334745b4f4f,,8529,['DL'],,9999999.0,,16304.0,Tyarise Stevenson,DT,,
3862,39.0,,,,22426.0,882189.0,,,,Nick,27.0,Leverett,True,NE,33292.0,OL,Active,ca8fe3b0-337f-4354-9010-3951127786a6,,7448,['OL'],,9999999.0,2961E5C7E383,14915.0,Nick Leverett,G,3920591.0,
3863,0.0,,,,,1127156.0,,,,Robert,24.0,Javier,True,,,,Active,21a44cd0-06f3-11ef-a23a-8bf3ccad56ba,,11948,['DB'],,9999999.0,21EBA5DD380C,18363.0,Robert Javier,CB,,
3864,114.0,,,,,1127067.0,,,,Matt,25.0,Cindric,True,,,,Active,fd1801e0-057b-11ef-8b01-dd7da3650780,,11915,['OL'],,9999999.0,431D88F2B123,,Matt Cindric,OL,,
3865,0.0,00-0033536,733754.0,,18914.0,733754.0,,Knee - ACL,,Mike,29.0,Williams,True,NYJ,30120.0,LWR,Active,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,Surgery,4068,['WR'],12183.0,147.0,489E04220F6A,11885.0,Mike Williams,WR,3045138.0,2.0
3866,0.0,,,,,1515174.0,,,,Praise,24.0,Olatoke,True,,,,Active,823e45a0-0d3d-11ef-a797-8dfd767654bb,,12370,['WR'],,9999999.0,3E90886A8395,18414.0,Praise Olatoke,WR,,
3867,0.0,,,,17867.0,,,,,Dean,,Spanos,False,,,,Inactive,,,3114,,9467.0,9999999.0,,,Dean Spanos,,,
3868,0.0,,,,16697.0,,,,,Jimmy,30.0,Staten,False,,27700.0,,Inactive,537da76a-5a6a-4b9b-9861-bb1eaecca670,,2281,['DL'],,9999999.0,,9767.0,Jimmy Staten,DT,16822.0,
3869,0.0,,,,21395.0,,,,,Jalen,,Allison,True,,,,Active,4c4c9eb6-b7cc-41c9-b14f-92125832c8b5,,6631,['DB'],,9999999.0,,,Jalen Allison,DB,,
3870,0.0,,323361.0,,9739.0,,,,,Hakeem,32.0,Nicks,False,,9293.0,,Inactive,23d7cd82-d526-4fd8-8f8a-97885f2bc926,,474,['WR'],5136.0,9999999.0,,5955.0,Hakeem Nicks,WR,12586.0,
3871,0.0,00-0033024,605326.0,,18689.0,,,Spine,,Branden,29.0,Jackson,True,,29999.0,,Inactive,21199f7c-91bc-4295-a6c8-bc0cfd017616,,3867,"['DL', 'LB', 'LEO']",,9999999.0,,11065.0,Branden Jackson,DE,2577642.0,
3872,0.0,,,,22387.0,882786.0,,,,Julian,27.0,Good-Jones,True,WAS,32963.0,,Active,1203d3a1-126f-445a-9184-08fa5814e797,,7402,['OL'],,9999999.0,4D5CA548AEDA,14874.0,Julian Good-Jones,G,3917949.0,
3873,0.0,,,,16356.0,,,,,Ken,30.0,Bishop,False,,27779.0,,Inactive,58082e7d-926f-4acd-9a6b-8b09d2306e4b,,2057,['DL'],,9999999.0,,,Ken Bishop,DT,16953.0,
3874,0.0,00-0030427,514236.0,,15179.0,,,,,Kemal,30.0,Ishmael,True,,26866.0,,Active,e4039abe-35b3-4b78-9752-e714ef01cecd,,1542,"['DB', 'LB']",,9999999.0,,8940.0,Kemal Ishmael,SS,16008.0,
3875,0.0, 00-0035608,,,21075.0,,,,,Landis,24.0,Durham,True,,32131.0,,Active,a3c8276d-e6f7-4fa0-bffd-a087f225ef54,,5940,['LB'],,9999999.0,,13772.0,Landis Durham,OLB,3917329.0,
3876,0.0,00-0031403,558716.0,,16391.0,,,,,Jay,29.0,Bromley,False,,27602.0,,Inactive,8fd4379f-242a-4388-ae91-5b99acbb1bd8,,2080,['DL'],9588.0,9999999.0,,9404.0,Jay Bromley,DT,16776.0,
3877,0.0,,,,,1123712.0,,,,James,25.0,Mitchell,True,DET,,,Active,f461da0c-f764-414c-9e0d-2f02e22a68d8,,8170,['TE'],,9999999.0,76F1ADA9FF3C,16035.0,James Mitchell,TE,,
3878,0.0,,448030.0,,15149.0,,,,,Michael,30.0,Mauti,False,,26836.0,,Inactive,f33ad1a5-3346-45f9-9ff1-e91f9818ed6f,,1534,['LB'],,9999999.0,,8870.0,Michael Mauti,LB,15903.0,
3879,0.0, 00-0035579,,,21578.0,912671.0,,Undisclosed,,Tuzar,27.0,Skipper,True,,32582.0,,Active,8471f3e4-b507-4554-afbb-df333694360b,,6679,['LB'],,9999999.0,,14293.0,Tuzar Skipper,LB,4039521.0,
3880,0.0,,,,,,,,,Tristan,,Wheeler,True,,,,Active,937985d0-0c95-11ef-8a3c-1f40762317b9,,12344,['LB'],,9999999.0,,,Tristan Wheeler,LB,,
3881,0.0,,,,16941.0,,,,,Kyshoen,27.0,Jarrett,False,,28569.0,,Inactive,27779031-2c71-4c9a-80ee-28b9cd06814c,,2483,['DB'],,9999999.0,,10398.0,Kyshoen Jarrett,FS,2577889.0,
3882,0.0,,,,17160.0,,,,,Tevrin,26.0,Brandon,False,,,,Inactive,7b70f39b-6508-41aa-a743-863f43a41fc5,,2692,['DB'],,9999999.0,,,Tevrin Brandon,CB,2475202.0,
3883,0.0,,,,,919443.0,,,,Sean,,Mahone,True,,,,Active,6b21e580-cbb7-11ec-88c8-199e5defa0d2,,8640,['DB'],,9999999.0,,16348.0,Sean Mahone,DB,,
3884,0.0,,,,17249.0,,,,,Shayon,26.0,Green,False,,28387.0,,Inactive,dd5f7aa4-c30a-468d-94bf-205e14c21661,,2781,['LB'],,9999999.0,,,Shayon Green,OLB,2466953.0,
3885,0.0,00-0030874,691283.0,,16031.0,691283.0,,Foot,,Damien,31.0,Williams,True,,28115.0,,Inactive,90908a56-901b-466d-8689-943075da96fe,,1833,['RB'],9570.0,9999999.0,7922658928E0,9644.0,Damien Williams,RB,17359.0,
3886,0.0,00-0034878,747841.0,,20689.0,,,,,Bryce,26.0,Bobo,True,,31783.0,,Active,3bab74f9-a592-4dba-b06f-71aed805fd45,,5787,['WR'],,9999999.0,,12737.0,Bryce Bobo,WR,3052102.0,
3887,0.0,,,,18787.0,,,,,Jake,30.0,Metz,True,,30081.0,,Active,13a40c20-1b11-4e14-bd0f-5414f997b4b2,,3954,['DL'],,9999999.0,,11680.0,Jake Metz,DE,3089089.0,
3888,0.0,,,,22250.0,886643.0,,,,Jameson,27.0,Houston,True,,33308.0,,Active,aca3090e-ff88-40a2-a7fb-93e063f072db,,7250,['DB'],,9999999.0,,15133.0,Jameson Houston,CB,,
3889,0.0,00-0032397,,,18022.0,,,,,Rees,29.0,Odhiambo,False,,29331.0,,Inactive,c6c63d67-4913-497f-a17c-55c72cbe5b9b,,3261,['OL'],11424.0,9999999.0,,11154.0,Rees Odhiambo,OT,2573312.0,
