,Projections_2024,Projections_2022,Stats_2022,stats_id,Stats_2023,Cost_2023,Cost_2022,Bought_By_2023,Bought_By_2022,VORP_2024_med,VORP_2024_mean,VALUE,fantasy_data_id,Projections_2023,active,team,status,player_id,fantasy_positions,full_name,position,depth_chart_order
7789,206.0,0.0,0.0,,126.0,0,0,,,0,0,0,,197.0,True,IND,Active,10906,['DB'],JuJu Brents,DB,1.0
7792,61.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,8580,['LB'],Tyreek Maddox-Williams,LB,
7793,257.0,55.0,67.0,,290.0,0,0,,,0,0,0,21118.0,213.0,True,MIN,Active,6217,['LB'],Blake Cashman,LB,1.0
7797,34.0,0.0,12.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,7942,['DB'],Tyler Coyle,DB,
7819,16.0,229.0,74.0,,121.0,0,0,,,0,0,0,21281.0,0.0,True,JAX,Inactive,6416,['DB'],Andrew Wingard,DB,
7820,16.0,0.0,9.0,,-2.0,0,0,,,0,0,0,20721.0,0.0,True,,Active,5827,['DB'],Tevaughn Campbell,CB,
7825,39.0,0.0,3.0,,11.0,0,0,,,0,0,0,,0.0,True,CAR,Active,8635,['LB'],Chandler Wooten,LB,
7833,291.0,370.0,178.0,,149.0,0,0,,,0,0,0,21120.0,0.0,True,PIT,Active,6220,['LB'],Cole Holcomb,LB,
7841,68.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TB,Active,10998,['DL'],Jose Ramirez,DL,3.0
7852,25.0,0.0,0.0,,123.0,0,0,,,0,0,0,,0.0,True,IND,Active,11052,['DB'],Jaylon Jones,DB,2.0
7853,53.0,0.0,9.0,,19.0,0,0,,,0,0,0,,0.0,True,LAR,Active,8739,['DL'],Keir Thomas,DE,
7857,13.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DET,Active,11804,['DL'],Mekhi Wingo,DT,2.0
7859,25.0,60.0,45.0,,164.0,0,0,,,0,0,0,,174.0,True,LAR,Active,8510,['DB'],Russ Yeast,DB,1.0
7860,20.7,9.3,7.5,,0.0,0,0,,,0,0,0,,4.9,True,CLE,Active,8202,['WR'],Michael Woods,WR,
7861,5.6000000000000005,100.0,91.9,461620.0,4.5,0,0,,,0,0,0,13870.0,81.7,True,,Active,1067,['WR'],Marvin Jones,WR,
7863,19.900000000000002,53.400000000000006,7.6000000000000005,591801.0,6.9,0,0,,,0,0,0,16837.0,20.200000000000003,True,SF,Active,2381,['WR'],Chris Conley,WR,8.0
7869,59.9,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CAR,Active,11600,['TE'],Ja'Tavion Sanders,TE,1.0
7882,13.0,0.0,28.0,,61.0,0,0,,,0,0,0,18421.0,0.0,True,DET,Active,3633,['DL'],Kyle Peko,DT,
7885,6.5,57.6,9.8,865895.0,0.0,0,0,,,0,0,0,20768.0,83.9,True,MIN,Active,5980,['RB'],Myles Gaskin,RB,
7888,245.0,309.0,293.0,,174.0,1,0,ChrisMoffitt,,0,0,0,19829.0,286.0,True,PIT,Active,4963,['DB'],Minkah Fitzpatrick,DB,1.0
7889,22.6,0.0,0.0,,0.0,0,0,,,0,0,0,,7.2,True,PHI,Active,9230,['QB'],Tanner McKee,QB,4.0
7890,35.0,38.900000000000006,36.9,749968.0,56.6,0,0,,,0,0,0,19943.0,36.1,True,MIA,Active,5008,['TE'],Durham Smythe,TE,2.0
7899,65.0,78.0,38.0,,107.0,0,0,,,0,0,0,,0.0,True,ARI,Active,7788,['LB'],Victor Dimukeje,LB,2.0
7904,141.0,145.0,45.0,,79.0,0,0,,,0,0,0,16811.0,0.0,True,JAX,Active,2355,['DB'],Ronald Darby,CB,1.0
7911,21.0,0.0,0.0,,4.0,0,0,,,0,0,0,20584.0,0.0,True,,Active,5583,['DB'],Craig James,CB,
7915,26.0,110.0,139.0,,236.0,0,0,,,0,0,0,,112.0,True,NO,Active,8333,['DB'],Alontae Taylor,DB,1.0
7917,55.0,0.0,0.0,,0.0,0,0,,,0,0,0,20772.0,0.0,True,,Active,6105,['LB'],Joe Giles-Harris,LB,
7918,286.0,299.0,304.0,,238.0,0,0,,,0,0,0,19882.0,322.0,True,SEA,Active,5056,['LB'],Jerome Baker,LB,1.0
7921,96.2,0.0,0.0,,74.1,1,0,BradleyPooper,,0,0,0,,106.4,True,LAC,Active,9754,['WR'],Quentin Johnston,WR,4.0
7923,308.0,244.0,358.0,,301.0,0,0,,,0,0,0,19933.0,386.0,True,CAR,Active,5334,['LB'],Josey Jewell,LB,1.0
7925,40.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TB,Active,11705,['DB'],Tykee Smith,DB,1.0
7933,156.0,0.0,0.0,,61.0,0,0,,,0,0,0,,171.0,True,NE,Active,10881,['DB'],Christian Gonzalez,DB,1.0
7934,18.0,62.0,86.0,,99.0,0,0,,,0,0,0,,0.0,True,CIN,Inactive,7727,['DL'],Cam Sample,DE,
7935,23.0,0.0,0.0,691337.0,0.0,0,0,,,0,0,0,19123.0,0.0,True,,Active,4277,['DB'],Adrian Colbert,DB,
7943,95.0,85.0,1945.0,,2009.0,0,0,,,0,0,0,,95.0,True,NYG,,NYG,['DEF'],,DEF,
7956,213.0,187.0,178.0,,250.0,0,0,,,0,0,0,,207.0,True,NO,Active,7669,['DB'],Paulson Adebo,CB,1.0
7959,54.0,58.0,25.0,,17.0,0,0,,,0,0,0,,0.0,True,TEN,Inactive,7821,['LB'],Garret Wallow,LB,
7960,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11888,['DB'],Zamari Walton,CB,
7962,223.0,166.0,292.0,,248.0,0,0,,,0,0,0,20983.0,260.0,True,LV,Active,6120,['DL'],Christian Wilkins,DT,1.0
7971,39.0,0.0,0.0,,10.0,0,0,,,0,0,0,,0.0,True,CAR,Active,11336,['LB'],Eku Leota,LB,2.0
7972,29.400000000000002,0.0,0.0,1063397.0,12.600000000000001,0,0,,,0,0,0,21473.0,5.5,True,IND,Active,6453,['WR'],D.J. Montgomery,WR,
7979,95.0,96.0,1875.0,,1977.0,0,1,,TheMattNelson,0,0,0,,98.0,True,TEN,,TEN,['DEF'],,DEF,
7983,31.8,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11580,['RB'],Dillon Johnson,RB,
7990,131.0,98.0,75.0,,169.0,0,0,,,0,0,0,20085.0,179.0,True,ARI,Active,5158,['LB'],Dennis Gardeck,LB,1.0
8007,4.1,2.2,26.9,,8.600000000000001,0,0,,,0,0,0,21800.0,21.3,True,NE,Active,6894,['TE'],Mitchell Wilcox,TE,
8008,45.0,0.0,0.0,,58.0,0,0,,,0,0,0,,0.0,True,PHI,Active,10962,['DB'],Kelee Ringo,DB,2.0
8014,25.0,168.0,8.0,,5.0,0,0,,,0,0,0,20492.0,0.0,True,SF,Active,5445,['DB'],George Odum,DB,2.0
8015,273.0,209.0,339.0,,289.0,0,0,,,0,0,0,19026.0,306.0,True,SEA,Active,4180,['DB'],Rayshawn Jenkins,DB,1.0
8016,7.0,0.0,0.0,,0.0,0,0,,,0,0,0,21895.0,0.0,True,,Inactive,6933,['DL'],Raequan Williams,DT,
8017,202.0,104.0,100.0,,229.0,0,0,,,0,0,0,,0.0,True,NYJ,Active,8398,"['DL', 'LB']",Jermaine Johnson,LB,1.0
8018,94.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,PHI,Active,11752,['LB'],Jeremiah Trotter,LB,2.0
8019,92.0,166.0,26.0,,92.0,0,0,,,0,0,0,21907.0,155.0,True,PHI,Active,6815,['LB'],Zack Baun,LB,2.0
8023,24.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12206,['DL'],Mario Kendricks,DL,
8027,100.3,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,IND,Active,11625,['WR'],Adonai Mitchell,WR,2.0
8034,39.0,89.0,32.0,,60.0,0,0,,,0,0,0,21888.0,0.0,True,CAR,Active,6800,"['DL', 'LB']",K'Lavon Chaisson,LB,2.0
8038,131.0,136.0,154.0,,180.0,0,0,,,0,0,0,18042.0,143.0,True,ATL,Active,3281,['DL'],David Onyemata,DT,1.0
8040,310.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Active,11701,['LB'],Junior Colson,LB,2.0
8044,19.0,103.0,39.0,,0.0,0,0,,,0,0,0,19927.0,0.0,True,PIT,Active,5301,['DB'],Anthony Averett,CB,
8045,161.0,125.0,250.0,,258.0,0,0,,,0,0,0,,260.0,True,TEN,Active,8303,['DB'],Roger McCreary,DB,1.0
8046,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAR,Active,12136,['DL'],Tuli Letuligasenoa,DL,
8051,278.0,346.0,195.0,,307.0,0,0,,,0,0,0,,335.0,True,CLE,Active,7651,['LB'],Jeremiah Owusu-Koramoah,LB,1.0
8052,91.0,37.0,6.0,,0.0,0,0,,,0,0,0,,0.0,True,CHI,Active,8520,['LB'],Daniel Hardy,LB,3.0
8054,71.6,258.2,230.7,,73.0,10,12,ahstewart,853004589719457792,0,0,0,21688.0,154.7,True,HOU,Active,6938,['RB'],Cam Akers,RB,3.0
8057,14.0,0.0,0.0,,68.0,0,0,,,0,0,0,,0.0,True,CIN,Inactive,10875,"['DL', 'LB']",Myles Murphy,DL,
8061,88.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11194,['LB'],Keshawn Banks,LB,
8066,28.3,36.5,65.7,,44.5,0,0,,,0,0,0,19044.0,65.9,True,,Active,4198,['WR'],Jamal Agnew,WR,
8082,30.0,0.0,0.0,,0.0,0,0,,,0,0,0,22055.0,0.0,True,,Active,6856,['DB'],Troy Pride,CB,
8083,28.0,0.0,0.0,,64.0,0,0,,,0,0,0,,0.0,True,CIN,Active,10991,['DL'],KJ Henry,DE,3.0
8085,21.3,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,MIA,Inactive,11821,['WR'],Tahj Washington,WR,12.0
8091,18.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12042,['DL'],Keith Randolph,DL,
8092,24.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DEN,Active,11011,['DB'],JL Skinner,DB,2.0
8096,125.0,137.0,237.0,,149.0,0,0,,,0,0,0,21131.0,262.0,True,CAR,Active,6301,['DB'],Nick Scott,DB,2.0
8104,161.0,100.0,164.0,,254.0,0,0,,,0,0,0,19900.0,175.0,True,MIN,Active,5049,['DL'],Harrison Phillips,DT,1.0
8105,34.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,GB,Active,11763,['DB'],Kitan Oladapo,DB,3.0
8106,11.9,50.0,17.0,,0.0,0,0,,,0,0,0,,30.8,True,LAC,Active,7537,['RB'],Jaret Patterson,RB,
8116,244.0,257.0,140.0,,241.0,0,0,,,0,0,0,20811.0,236.0,True,TEN,Active,5908,['DB'],Amani Hooker,DB,1.0
8126,28.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11787,['DB'],Kamal Hadden,DB,
8128,47.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12419,['LB'],Shane Lee,LB,
8138,188.0,209.0,171.0,,136.0,0,0,,,0,0,0,21107.0,193.0,True,JAX,Active,6210,['DB'],Darnell Savage,DB,1.0
8144,171.8,162.2,156.2,,178.3,24,1,TheMattNelson,zackallen22,0,0,0,,172.4,True,NO,Active,8144,['WR'],Chris Olave,WR,1.0
8145,44.0,0.0,0.0,,35.0,0,0,,,0,0,0,,0.0,True,KC,Active,11315,['LB'],Cam Jones,LB,2.0
8146,23.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Active,11621,['WR'],Brenden Rice,WR,5.0
8149,1085.2,1132.8,1582.3200000000002,868199.0,1534.12,52,50,TheMattNelson,853004589719457792,0,0,0,19801.0,1108.1599999999999,True,BUF,Active,4984,['QB'],Josh Allen,QB,1.0
8150,22.5,0.0,0.0,,0.2,0,0,,,0,0,0,,22.5,True,,Active,11053,['WR'],Antoine Green,WR,10.0
8156,73.0,0.0,0.0,,5.0,0,0,,,0,0,0,,0.0,True,MIA,Inactive,10900,['DB'],Cam Smith,DB,
8158,178.0,354.0,267.0,,201.0,0,0,,,0,0,0,18037.0,392.0,True,SF,Active,3276,['LB'],De'Vondre Campbell,LB,1.0
8164,29.0,63.0,27.0,,154.0,0,0,,,0,0,0,,0.0,True,LAR,Active,8330,['DB'],Quentin Lake,DB,2.0
8165,173.0,161.0,304.0,,160.0,0,0,,,0,0,0,,302.0,True,SF,Active,7811,['DB'],Talanoa Hufanga,DB,1.0
8167,28.0,129.0,14.0,,29.0,0,0,,,0,0,0,21111.0,0.0,True,NO,Active,6216,['DB'],Ugo Amadi,DB,
8180,73.0,228.0,5.0,,0.0,0,0,,,0,0,0,21902.0,0.0,True,NYG,Active,7011,['LB'],Carter Coughlin,LB,3.0
8181,19.0,123.0,59.0,,179.0,0,0,,,0,0,0,19034.0,141.0,True,PIT,Active,4188,['DB'],Damontae Kazee,DB,2.0
8182,78.0,102.0,138.0,213781.0,128.0,0,0,,,0,0,0,11694.0,80.0,True,TEN,Active,650,['K'],Nick Folk,K,1.0
8188,18.9,117.30000000000001,62.900000000000006,456614.0,31.4,0,0,,,0,0,0,13291.0,35.400000000000006,True,,Active,947,['WR'],Julio Jones,WR,
8195,103.0,110.0,9.0,,127.0,0,0,,,0,0,0,,150.0,True,SEA,Active,7707,['DB'],Tre Brown,CB,1.0
8201,51.0,0.0,0.0,,7.0,0,0,,,0,0,0,,0.0,True,,Active,10996,['DL'],Ochaun Mathis,DE,
8202,103.9,0.0,0.0,,120.10000000000001,0,0,,,0,0,0,,91.7,True,IND,Active,9500,['WR'],Josh Downs,WR,3.0
8203,18.7,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,IND,Active,11762,['WR'],Anthony Gould,WR,6.0
8208,48.3,35.2,48.2,,60.800000000000004,0,0,,,0,0,0,,40.6,True,IND,Active,7602,['TE'],Kylen Granson,TE,1.0
8218,28.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,KC,Active,11020,['DB'],Eric Scott,DB,2.0
8222,21.0,0.0,0.0,,14.1,0,0,,,0,0,0,22202.0,0.0,True,DET,Active,7200,['DB'],Khalil Dorsey,CB,2.0
8227,33.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12012,['LB'],Derrick McLendon,LB,
8233,227.0,101.0,225.0,,248.0,0,0,,,0,0,0,,252.0,True,SF,Active,7819,['DB'],Deommodore Lenoir,DB,1.0
8237,18.200000000000003,54.6,73.9,837806.0,30.2,0,0,,,0,0,0,19950.0,22.900000000000002,True,LAC,Active,5010,['TE'],Will Dissly,TE,2.0
8239,48.900000000000006,26.9,42.8,877784.0,38.2,0,0,,,0,0,0,20837.0,12.5,True,BUF,Active,6039,['RB'],Ty Johnson,RB,3.0
8240,167.5,151.4,179.5,,193.20000000000002,1,1,karatorbert,wopemganghamstyle,0,0,0,21747.0,158.4,True,SF,Active,6803,['WR'],Brandon Aiyuk,WR,2.0
8247,67.0,0.0,0.0,,14.0,0,0,,,0,0,0,,0.0,True,IND,Active,7750,['LB'],Grant Stuard,LB,2.0
8248,24.0,55.0,64.0,843049.0,1.0,0,0,,,0,0,0,20028.0,0.0,True,DEN,Active,5328,['DB'],Tremon Smith,DB,2.0
8253,151.4,0.0,0.0,,158.8,1,0,ahstewart,,0,0,0,,124.30000000000001,True,BAL,Active,9997,['WR'],Zay Flowers,WR,1.0
8262,52.7,38.2,67.1,,3.5,1,0,ChrisMoffitt,,0,0,0,,76.5,True,DEN,Active,8172,['TE'],Greg Dulcich,TE,1.0
8279,29.0,87.0,114.0,,45.0,0,0,,,0,0,0,,0.0,True,CHI,Active,8702,['DB'],Jaylon Jones,CB,2.0
8282,8.1,0.0,0.0,,9.0,0,0,,,0,0,0,,64.5,True,LAR,Active,9222,['RB'],Zach Evans,RB,
8289,134.0,120.0,164.0,,166.0,0,0,,,0,0,0,20842.0,191.0,True,SEA,Active,5865,['DL'],Dre'Mont Jones,DE,1.0
8290,24.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CIN,Active,12058,['DB'],PJ Jules,DB,
8294,83.0,152.0,92.0,,33.0,0,0,,,0,0,0,19835.0,153.0,True,DET,Active,4965,['DL'],Marcus Davenport,DE,1.0
8298,20.0,58.0,111.0,,118.0,0,0,,,0,0,0,,0.0,True,GB,Active,8382,['DL'],Kingsley Enagbare,DL,2.0
8300,50.0,0.0,0.0,,86.0,0,0,,,0,0,0,,0.0,True,LAC,Inactive,7807,['LB'],Nick Niemann,LB,
8306,6.1000000000000005,18.700000000000003,21.4,,10.5,0,0,,,0,0,0,21798.0,22.5,True,JAX,Active,7050,['TE'],Josiah Deguara,TE,
8313,68.0,0.0,0.0,,5.0,0,0,,,0,0,0,,0.0,True,CLE,Active,11350,['LB'],Mohamoud Diabate,LB,2.0
8314,315.0,121.0,223.0,,395.0,0,0,,,0,0,0,,190.0,True,MIN,Active,7715,['DB'],Camryn Bynum,DB,1.0
8328,8.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,ATL,Active,8706,['TE'],Kehinde Oginni,TE,
8331,61.599999999999994,38.400000000000006,36.5,743749.0,102.2,0,0,,,0,0,0,18990.0,24.0,True,MIA,Active,4144,['TE'],Jonnu Smith,TE,1.0
8332,29.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11160,['DB'],Nick Whiteside,CB,
8338,102.9,109.2,39.7,,97.5,0,0,,,0,0,0,,73.5,True,NYG,Active,8126,['WR'],Wan'Dale Robinson,WR,2.0
8340,7.9,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,JAX,Inactive,11773,['RB'],Keilan Robinson,RB,6.0
8344,25.0,0.0,0.0,,18.5,0,0,,,0,0,0,,7.7,True,DEN,Active,8249,['TE'],Lucas Krull,TE,4.0
8350,19.0,0.0,13.0,,42.0,0,0,,,0,0,0,,0.0,True,KC,Active,8001,['DL'],Malik Herring,DE,2.0
8355,22.0,58.0,98.0,,5.0,0,0,,,0,0,0,17264.0,0.0,True,WAS,Active,2796,['DL'],Efe Obada,DE,
8358,49.5,103.30000000000001,58.9,,35.900000000000006,0,0,,,0,0,0,21739.0,72.2,True,PIT,Active,6853,['WR'],Van Jefferson,WR,4.0
8369,19.9,0.0,0.0,,27.700000000000003,0,0,,,0,0,0,,20.3,True,IND,Active,8489,['TE'],Drew Ogletree,TE,4.0
8373,158.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAR,Active,11665,['DL'],Jared Verse,DL,1.0
8376,29.0,0.0,0.0,,15.0,0,0,,,0,0,0,,0.0,True,,Active,10976,['DB'],Kyu Blu Kelly,CB,
8399,25.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11531,['DB'],Michael Tutsie,DB,
8404,56.0,70.0,180.0,,191.0,0,0,,,0,0,0,21108.0,177.0,True,NE,Active,6211,['LB'],Sione Takitaki,LB,
8413,183.0,82.0,75.0,,250.0,0,0,,,0,0,0,,281.0,True,TEN,Active,8680,['LB'],Jack Gibbens,LB,2.0
8428,25.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,IND,Active,8837,['DB'],Marcel Dabo,DB,
8430,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NO,Active,11896,['DB'],Millard Bradford,DB,
8434,20.0,0.0,0.0,,45.0,0,0,,,0,0,0,,133.0,True,DAL,Active,10877,['DL'],Mazi Smith,DL,1.0
8438,15.0,0.0,0.0,,0.0,0,0,,,0,0,0,,22.0,True,,Active,8670,['K'],John Parker Romo,K,
8439,80.0,88.0,106.0,,94.0,0,0,,,0,0,0,21519.0,82.0,True,NE,Active,6528,['K'],Joey Slye,K,1.0
8446,23.3,109.0,36.0,,46.400000000000006,0,1,,JohnnyUtahOhio,0,0,0,,125.9,True,KC,Active,8168,['WR'],Skyy Moore,WR,5.0
8461,29.0,0.0,0.0,,5.0,0,0,,,0,0,0,,0.0,True,SEA,Active,11470,['LB'],Drake Thomas,LB,2.0
8462,10.0,86.0,81.0,,45.0,0,0,,,0,0,0,,0.0,True,CIN,Active,7678,"['DL', 'LB']",Joseph Ossai,DE,2.0
8463,21.6,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,PHI,Active,11946,['WR'],Marcus Rosemy-Jacksaint,WR,
8465,132.20000000000002,160.3,136.9,838878.0,147.2,0,1,,BradleyPooper,0,0,0,19800.0,123.2,True,DEN,Active,5045,['WR'],Courtland Sutton,WR,1.0
8470,24.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,GB,Active,12232,['DB'],Omar Brown,CB,
8474,51.900000000000006,0.0,0.0,,49.300000000000004,0,0,,,0,0,0,,100.30000000000001,True,NYG,Active,9497,['WR'],Jalin Hyatt,WR,4.0
8483,12.700000000000001,12.500000000000002,30.0,501150.0,26.9,0,0,,,0,0,0,14901.0,23.6,True,SF,Active,1379,['RB'],Kyle Juszczyk,FB,4.0
8485,100.0,83.0,2026.0,,1869.0,1,0,BradleyPooper,,0,0,0,,88.0,True,CHI,,CHI,['DEF'],,DEF,
8495,28.0,0.0,0.0,,75.5,0,0,,,0,0,0,,65.7,True,TB,Active,9492,['WR'],Trey Palmer,WR,4.0
8504,17.3,15.3,24.8,1167484.0,0.0,0,0,,,0,0,0,21383.0,35.900000000000006,True,,Active,6665,['TE'],Jody Fortson,TE,
8507,302.0,322.0,293.0,,324.0,0,0,,,0,0,0,19836.0,357.0,True,CHI,Active,4968,['LB'],Tremaine Edmunds,LB,1.0
8513,26.0,0.0,61.0,,79.0,0,0,,,0,0,0,,0.0,True,NO,Active,8306,['DL'],John Ridgeway,DL,3.0
8514,174.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,PIT,Active,11727,['LB'],Payton Wilson,LB,2.0
8516,25.0,129.0,18.0,737186.0,0.0,0,0,,,0,0,0,17899.0,0.0,True,,Active,3144,"['DB', 'LB']",Erik Harris,DB,
8523,21.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11953,['DL'],Tramel Walthour,DL,
8524,127.0,148.0,187.0,,141.0,0,0,,,0,0,0,17294.0,0.0,True,CAR,Active,2826,['DB'],Troy Hill,CB,1.0
8525,178.1,185.2,117.1,,268.3,0,0,,,0,0,0,,148.5,True,CAR,Active,7594,['RB'],Chuba Hubbard,RB,1.0
8548,23.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11944,['DB'],Trey Vaval,CB,
8557,67.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,IND,Active,11066,['LB'],Austin Ajiake,LB,
8560,20.3,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DEN,Active,11834,['WR'],Devaughn Vele,WR,5.0
8570,20.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CHI,Active,12037,['DB'],Reddy Steward,CB,
8577,89.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAR,Active,11789,['K'],Joshua Karty,K,1.0
8585,69.0,0.0,0.0,,0.0,0,0,,,0,0,0,21870.0,0.0,True,,Active,6827,['DL'],Bradlee Anae,DE,
8599,27.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12196,['DB'],Jayden Price,CB,
8604,219.0,249.0,240.0,,301.0,0,0,,,0,0,0,19866.0,224.0,True,KC,Active,5036,['DB'],Justin Reid,DB,1.0
8614,20.6,39.6,46.900000000000006,,38.1,0,0,,,0,0,0,21783.0,18.4,True,LV,Active,6850,['TE'],Harrison Bryant,TE,3.0
8620,62.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NO,Active,11108,['LB'],Anfernee Orji,LB,2.0
8622,73.5,45.6,42.3,867759.0,23.5,0,0,,,0,0,0,19961.0,26.3,True,ATL,Active,5096,['WR'],Ray-Ray McCloud,WR,3.0
8623,20.0,11.0,10.0,837827.0,0.0,0,0,,,0,0,0,20717.0,6.0,True,,Active,5823,['K'],Tristan Vizcaino,K,
8626,59.7,203.9,140.0,746613.0,188.4,0,9,,zackallen22,0,0,0,18944.0,102.1,True,,Active,4098,['RB'],Kareem Hunt,RB,
8630,24.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NYG,Active,11440,['DB'],Art Green,CB,
8637,6.1000000000000005,26.3,5.9,,19.700000000000003,0,0,,,0,0,0,,19.5,True,BAL,Active,8127,['TE'],Charlie Kolar,TE,3.0
8648,30.0,92.0,25.0,976145.0,18.0,0,0,,,0,0,0,20840.0,0.0,True,CAR,Active,5883,['DB'],Lonnie Johnson,DB,
8655,42.400000000000006,102.6,105.5,838487.0,77.1,0,0,,,0,0,0,18935.0,83.1,True,CHI,Active,4089,['TE'],Gerald Everett,TE,2.0
8658,85.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,BAL,Inactive,11407,['LB'],Malik Hamm,LB,
8663,8.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12122,['DL'],John Morgan,DE,
8676,10.200000000000001,27.9,48.4,703015.0,13.8,0,0,,,0,0,0,19626.0,8.5,True,HOU,Active,4718,['RB'],Dare Ogunbowale,RB,4.0
8687,30.6,19.200000000000003,0.5,,29.1,0,0,,,0,0,0,,18.2,True,,Active,7559,['WR'],Ihmir Smith-Marsette,WR,
8695,26.0,96.0,0.0,,20.0,0,0,,,0,0,0,,0.0,True,WAS,Active,8273,['DL'],Phidarian Mathis,DL,2.0
8696,192.0,212.0,318.0,,260.0,3,0,DaFlowMasta,,0,0,0,20713.0,214.0,True,SF,Active,5816,['DL'],Nick Bosa,DE,1.0
8704,22.9,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NO,Active,11748,['WR'],Bub Means,WR,5.0
8708,169.0,155.0,264.0,,200.0,0,0,,,0,0,0,20852.0,189.0,True,NYG,Active,5847,['DL'],Dexter Lawrence,DT,1.0
8716,278.3,317.4,329.97999999999996,,298.0,24,63,zackallen22,zackallen22,0,0,0,,303.4,True,PIT,Active,7528,['RB'],Najee Harris,RB,1.0
8717,18.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,BUF,Active,12380,['DB'],Te'Cory Couch,CB,
8723,98.0,97.0,1761.0,,1951.0,0,1,,DaFlowMasta,0,0,0,,99.0,True,CIN,,CIN,['DEF'],,DEF,
8739,12.600000000000001,35.8,40.3,,17.5,0,0,,,0,0,0,,49.5,True,CAR,Active,8255,['RB'],Raheem Blackshear,RB,3.0
8740,12.0,99.0,220.0,,49.0,0,0,,,0,0,0,,119.0,True,SEA,Active,8293,['DB'],Coby Bryant,DB,2.0
8744,46.1,0.0,0.0,,58.400000000000006,1,0,853047867152117760,,0,0,0,,81.30000000000001,True,LV,Active,9482,['TE'],Michael Mayer,TE,2.0
8753,43.0,58.0,75.0,,91.0,0,0,,,0,0,0,,0.0,True,TEN,Active,8925,['DB'],Tre Avery,CB,
8767,215.0,297.0,203.0,,79.0,0,0,,,0,0,0,21921.0,245.0,True,WAS,Active,7016,"['DB', 'LB']",Jeremy Chinn,DB,1.0
8769,88.0,78.0,97.0,546669.0,153.0,0,0,,,0,0,0,16301.0,77.0,True,CHI,Active,2020,['K'],Cairo Santos,K,1.0
8775,35.0,51.0,50.0,,0.0,0,0,,,0,0,0,,0.0,True,BAL,Inactive,8515,['DB'],Christian Matthew,DB,
8784,90.0,101.0,140.0,,127.0,0,0,,,0,0,0,22108.0,109.0,True,BUF,Active,7042,['K'],Tyler Bass,K,1.0
